850f2ed2-897e-4e51-be49-72da29dd0dcb,Album,1114690035988,00298be9-577e-479b-868d-f0e00c668a2e,"Whole Lot Of Leavin\'",2007,d5d3594e-a171-4193-89bf-b42827fec167,5dcdb5eb-cb72-4e6e-9e63-b7bace604965,"Bon Jovi",""
50fc717b-beff-421e-81bb-b05468c2d319,Album,809199497134,00298be9-577e-479b-868d-f0e00c668a2e,"Whole Lot Of Leavin\'",2007,d5d3594e-a171-4193-89bf-b42827fec167,5dcdb5eb-cb72-4e6e-9e63-b7bace604965,"Bon Jovi",""
f3510133-d4d9-46de-8032-d6d7bca74f24,Album,228229717526,002d4670-d48c-4147-a568-0c4d76b98b63,"Suicide Sessions / Anti-Social Personality Disorder: Live",,a8fc8e3f-e880-4911-8731-1cb07e47b08a,0c624637-4a2c-4df0-ba80-b4ddb25bb5e5,"GG Allin",""
887e5fa9-c8d4-48dd-99c8-1f679feadf2a,Album,770644490100,003c8e4d-6ae8-413a-8e5e-65cc72ae6275,"The Ultimate Most Relaxing New Age Piano in the Universe",,e4d48b0b-b7bf-43f3-9c73-00d9d7cd7200,2ce96399-f6da-439f-af3a-f319ebe2074c,"Suzanne Ciani",""
22e6eadc-2d92-43ac-94e3-92755036f705,Album,200809249246,003c8e4d-6ae8-413a-8e5e-65cc72ae6275,"The Ultimate Most Relaxing New Age Piano in the Universe",,e4d48b0b-b7bf-43f3-9c73-00d9d7cd7200,2ce96399-f6da-439f-af3a-f319ebe2074c,"Suzanne Ciani",""
7fd8504a-5b68-43a3-bb53-f51ef4a7ae17,Album,681587845623,004040e9-e652-472e-a221-c49ae4fcdd04,"In Rainbows",2007,89aab5b1-d054-428b-8e17-5266b7707349,a74b1b7f-71a5-4011-9441-d0b5e4122711,"Radiohead",""
bebacced-99e7-4480-b71a-6a667ae16300,Album,748419028384,0043a084-9cfb-4d9a-bfc9-a85b8f0173b2,"Are You With Me?",,b9c06614-1a55-42b2-868b-563d5f58ed70,dfa7df17-e1dd-4ac2-ad3e-e109d404c0f4,"Cowboy Mouth",""
7eb7d523-35be-4111-a2fc-800bab0ee2ba,Album,163559133712,0043a084-9cfb-4d9a-bfc9-a85b8f0173b2,"Are You With Me?",,b9c06614-1a55-42b2-868b-563d5f58ed70,dfa7df17-e1dd-4ac2-ad3e-e109d404c0f4,"Cowboy Mouth",""
df08a749-e786-4c97-86c9-65b6a4c27705,Album,370332133446,0044548b-046b-4b97-89e0-07649d44b0e3,"Diet Pills & Magazines",,2d11c040-a4c9-4519-a0df-010c351bf190,838b705b-2389-4de4-83a9-f5e970b2a7ef,"Humanzi",""
51e43af9-13ed-4f7c-9fb4-f3bf573d4017,Album,453563713052,0044548b-046b-4b97-89e0-07649d44b0e3,"Diet Pills & Magazines",,2d11c040-a4c9-4519-a0df-010c351bf190,838b705b-2389-4de4-83a9-f5e970b2a7ef,"Humanzi",""
47f5ccdb-03e9-4872-9032-ee111853719e,Album,639798306634,0044a3ab-f3d6-41e4-a28b-ef1620a5b7f5,"Direkt Aus Dem Knast (Du Spast)",,ffdad1cc-80c8-455c-8864-c9c19f2bfa98,76b143c3-87b9-4a1e-9e31-94ad58c2589d,"Jack Orsen & Taktlo$$",""
58242abf-8f77-45e7-ad2d-c83b94b3e2cf,Album,204862857457,004a96d9-6bf3-4cd2-ae2a-4998813e3670,"Donauinsel Live",1991,4d76ffc0-9c7e-4cf8-9f25-38ac9f2aec3f,dcd95aa4-f3ff-492d-a621-8518ada0f58b,"Falco",""
9d940d79-98f0-4920-a088-e824fa218c83,Album,1062016494721,004a96d9-6bf3-4cd2-ae2a-4998813e3670,"Donauinsel Live",1991,4d76ffc0-9c7e-4cf8-9f25-38ac9f2aec3f,dcd95aa4-f3ff-492d-a621-8518ada0f58b,"Falco",""
23a4ccb5-9c45-443f-a537-1db5b4f8532e,Album,1071374679267,00514b0a-3fe9-4c95-ba4f-163f00280031,"Passin\' The Faith Along",,d3ef1ee2-07d5-46e5-9dd6-aafe7c45f3ac,ad8648f9-95ca-4fc1-bc19-9cee86e468d3,"Gaither Vocal Band",""
049f098c-0ff4-4468-a73e-37d56cc954e0,Album,574077081149,00514b0a-3fe9-4c95-ba4f-163f00280031,"Passin\' The Faith Along",,d3ef1ee2-07d5-46e5-9dd6-aafe7c45f3ac,ad8648f9-95ca-4fc1-bc19-9cee86e468d3,"Gaither Vocal Band",""
7d681b1e-8043-4495-8ffd-8db22fdc7369,Album,1365978418948,005536c6-fa78-454c-922c-83c3f1565807,"An American Storyteller",2009,1fd003dd-eb49-4b9b-a1aa-011fc2f6f242,b3bb82eb-df15-4304-a0b6-31dfe5f4adde,"Big Jay Oakerson",""
d6380d0c-91d3-46d7-b520-87ff19f0b06d,Album,46511347191,005536c6-fa78-454c-922c-83c3f1565807,"An American Storyteller",2009,1fd003dd-eb49-4b9b-a1aa-011fc2f6f242,b3bb82eb-df15-4304-a0b6-31dfe5f4adde,"Big Jay Oakerson",""
12fde40d-aa8c-4218-97af-b80bb348bb09,Album,1430513468360,005b188d-82f5-4720-a3bc-a2063a2f9d62,"Fantasy",2006,3288a9c1-809e-4501-88a1-349677d0bf8c,cca297c1-c597-47e3-a29a-ae36ba0c6aab,"Stephy Tang","http://coverartarchive.org/release/949f5c22-3034-4a98-addd-198f28212cd4/6328141407-250.jpg"
b639bdb9-5333-44d3-abc5-bbd22809ef4e,Album,1208699086946,005e9452-44bb-4cd8-8a42-eb82a6342426,"Twilight Fields",1988,31d94b06-4816-43b7-b110-02da8b4d8f9c,a04ceabd-1f20-4d29-b579-24810ac2da88,"Stephan Micus",""
3fa1eac5-9e8a-4930-8a20-f09707c0c0a6,Album,1290282545127,00642814-4de8-4153-817b-31e1d47a434d,"Let\'s Make Christmas Every Day",,32ea025e-6bb8-4049-aa6a-4127e915a32f,51c83962-9698-4fe3-a228-bd5e96fbe3fa,"Frankie Randall",""
1d784502-542c-45cd-913b-230c250b0b43,Album,970718560012,00642814-4de8-4153-817b-31e1d47a434d,"Let\'s Make Christmas Every Day",,32ea025e-6bb8-4049-aa6a-4127e915a32f,51c83962-9698-4fe3-a228-bd5e96fbe3fa,"Frankie Randall",""
b7751fb1-d318-4a34-b499-4c38473e4560,Album,1128425765855,0068229e-ba1b-494f-b208-c76872ff33a7,"San Cipriano",,aa82ef11-5a12-41be-8eea-281eace42842,f859d09d-d0ff-47fe-9fb8-545ef90add01,"Los Brujos","http://coverartarchive.org/release/2b732a55-b0c3-4157-b5b4-0e9c48a96fcd/11151402308-250.jpg"
e35d07d7-6d11-4da2-8af3-20674256dba4,Album,717082604873,006951eb-6ef0-4a20-95d1-9e6bac62bae0,"Conscious Party",,be080e44-ee3f-43f3-b8b6-5a69a620435c,7c09d8af-895a-4337-bb46-b4b6dcabff10,"Ziggy Marley And The Melody Makers",""
765e01f3-3b3c-43fe-b2e8-4cbc03b6e7f7,Album,890691319908,006951eb-6ef0-4a20-95d1-9e6bac62bae0,"Conscious Party",,be080e44-ee3f-43f3-b8b6-5a69a620435c,7c09d8af-895a-4337-bb46-b4b6dcabff10,"Ziggy Marley And The Melody Makers",""
671cfdb2-db06-49e7-b0b8-b18a88ee39b1,Album,301475349381,0077b8f1-0c44-4b5d-af47-5ac9b28f4924,"The Projected Passion Revue",2007,eb362739-843e-42b1-9763-7068c1d7a5c5,ccce2053-7007-4c36-b1e7-f8fcf5023a12,"Dexys Midnight Runners",""
58242abf-8f77-45e7-ad2d-c83b94b3e2cf,Album,511724798801,0081c186-541c-4cff-83da-d1dc892e006c,"In Your Arms Again",2005,2dc64daf-4965-4dd3-b372-1b88d9cf8172,d83e599c-2d5a-44ec-b727-587e1455b1b5,"John Hammond",""
3e8e84ff-5f47-4402-a34b-b4b1cad2dbce,Album,1285894241567,0081c186-541c-4cff-83da-d1dc892e006c,"In Your Arms Again",2005,2dc64daf-4965-4dd3-b372-1b88d9cf8172,d83e599c-2d5a-44ec-b727-587e1455b1b5,"John Hammond",""
eede5eef-361c-4002-bba1-d66fc125bb6e,Album,1175266655780,00863c45-588d-4ee2-93c1-2f4dcd9c0893,"Sergio Mendes:  The Swinger from Rio",2006,2d059fbc-545e-4375-807e-2806f4778f4a,6bf591c4-b050-478e-9d9f-167394d66c90,"Sergio Mendes",""
22e6eadc-2d92-43ac-94e3-92755036f705,Album,633930505760,00863c45-588d-4ee2-93c1-2f4dcd9c0893,"Sergio Mendes:  The Swinger from Rio",2006,2d059fbc-545e-4375-807e-2806f4778f4a,6bf591c4-b050-478e-9d9f-167394d66c90,"Sergio Mendes",""
b0c4fca4-696e-494d-8147-cb64dc9a9489,Album,748610948065,00877571-2266-4b9b-b1b1-f265191e171e,"Jazz Impressions",1964,15b67045-b831-4fc7-ad8f-322619d3b19b,05b5488d-7141-4b21-819b-d4713abf2a98,"Vince Guaraldi","http://coverartarchive.org/release/61a01a9c-404b-4bee-b124-29fc37cba3ec/11239436792-250.jpg"
e727609c-95c1-4273-845c-1862b56dc784,Album,1089020942018,00877571-2266-4b9b-b1b1-f265191e171e,"Jazz Impressions",1964,15b67045-b831-4fc7-ad8f-322619d3b19b,05b5488d-7141-4b21-819b-d4713abf2a98,"Vince Guaraldi","http://coverartarchive.org/release/61a01a9c-404b-4bee-b124-29fc37cba3ec/11239436792-250.jpg"
e727609c-95c1-4273-845c-1862b56dc784,Album,1231859164224,00877571-2266-4b9b-b1b1-f265191e171e,"Jazz Impressions",1964,15b67045-b831-4fc7-ad8f-322619d3b19b,05b5488d-7141-4b21-819b-d4713abf2a98,"Vince Guaraldi","http://coverartarchive.org/release/61a01a9c-404b-4bee-b124-29fc37cba3ec/11239436792-250.jpg"
d643fb8b-e20f-48e6-b54a-979f302a9647,Album,857674991056,0089ca33-d437-4ea6-b261-da9ff02308b8,"Halcyon - The Platinum Collection",2005,c489f6e8-4830-48bc-9961-4349037807a6,f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511,"Orbital",""
10d7266b-d837-4e89-823e-b3d6110700f2,Album,579309973034,0089ca33-d437-4ea6-b261-da9ff02308b8,"Halcyon - The Platinum Collection",2005,c489f6e8-4830-48bc-9961-4349037807a6,f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511,"Orbital",""
f3510133-d4d9-46de-8032-d6d7bca74f24,Album,111575584269,009718b5-e5ed-4298-99ba-bc3567c2cafc,"In Pursuit of Tomorrow",2008,dad4914a-3d4e-459f-8bbf-9907ccc7c21f,a1f56668-9566-4a4b-a599-9cf439c95670,"Throw The Fight",""
df08a749-e786-4c97-86c9-65b6a4c27705,Album,1051169562181,009718b5-e5ed-4298-99ba-bc3567c2cafc,"In Pursuit of Tomorrow",2008,dad4914a-3d4e-459f-8bbf-9907ccc7c21f,a1f56668-9566-4a4b-a599-9cf439c95670,"Throw The Fight",""
6cc9836a-f8b3-4bbb-b03a-36e380235960,Album,901526786359,009d6eac-bc0e-4c2e-bf25-05e1ff911deb,"The Very Best Of",1982,cb139696-1b06-4f7d-a653-e952f6aa80a4,e188a520-9cb7-4f73-a3d7-2f70c6538e92,"Adam Ant",""
b2762d0f-ea4b-4eec-b954-aba2dbd8a48a,Album,1410436510843,009e01c0-d27d-48dd-b8ff-f699a7bbbe45,"What\'s The Time Mr. Wolf",2006,67f2eb11-c371-4876-9269-97943e62cd55,5221de81-b3cb-48d6-8e60-7c04b5daf02a,"Noisettes",""
6cc9836a-f8b3-4bbb-b03a-36e380235960,Album,1361303951418,00ccd171-cf41-497b-a287-43f4b3cd1642,"Footprints In The Sand",,cecfe0c3-6a88-4bf0-b3ba-2a7a7111e297,9a387547-5fb6-4e14-95d0-c2e2bde7e138,"Cristy Lane",""
d6380d0c-91d3-46d7-b520-87ff19f0b06d,Album,1223417562864,00ccd171-cf41-497b-a287-43f4b3cd1642,"Footprints In The Sand",,cecfe0c3-6a88-4bf0-b3ba-2a7a7111e297,9a387547-5fb6-4e14-95d0-c2e2bde7e138,"Cristy Lane",""
64e27617-5711-45eb-b0e6-1ac657eda4ed,Album,1263509767056,00e3f65d-ad8c-4875-9b6c-304dc1f5be3b,"Our Lady... Kitty Kallen",,ff409f3f-b0d5-4f33-b927-21ef4e2898c5,0822ea07-20f8-4740-a97a-a827cb6ce883,"Kitty Kallen",""
b6242995-2c0c-4152-bbe4-11b102f5100a,Album,13408507180,00efc9b5-995f-4e21-b777-8c6dc2a4fc99,"This Is My Blood",,c8ac7244-f33e-47df-b4a2-ba3395e1439c,9575ca2e-5131-4651-a833-b9a0a12bf745,"Soul Embraced",""
51e43af9-13ed-4f7c-9fb4-f3bf573d4017,Album,558412992733,00efc9b5-995f-4e21-b777-8c6dc2a4fc99,"This Is My Blood",,c8ac7244-f33e-47df-b4a2-ba3395e1439c,9575ca2e-5131-4651-a833-b9a0a12bf745,"Soul Embraced",""
e35d07d7-6d11-4da2-8af3-20674256dba4,Album,534828907624,00f8dbe2-5701-475a-bc8c-0f6261c44645,"Devorador De Corazones",,6a48103b-297a-40c7-ade9-f95f6fb77777,c9c3157e-35e6-4888-9970-3b9771f13197,"La Portuaria","http://coverartarchive.org/release/e0483307-abbd-4570-82e0-3157fef967b3/10903126997-250.jpg"
b2762d0f-ea4b-4eec-b954-aba2dbd8a48a,Album,586346980945,0105892c-5ee9-4e70-9d49-d0937242abb8,"Fire",,0045c801-94a8-4f70-96bd-cbd4b1973a9b,b63b38ce-8dea-4f4b-b1af-2a874bfd8c48,"Dolce; Oscar G.",""
265ea41e-d0f8-40ea-9f35-6f1a299f4085,Album,559346658078,0120d8ac-b078-4de1-ba23-f2deb8bb4453,"Feel It Boy",2002,37c672cf-e706-4b2d-ab70-7f5b5f3f4415,0d85b9f2-802d-48bb-aa85-6a9668869053,"Beenie Man",""
1d784502-542c-45cd-913b-230c250b0b43,Album,1017511619905,0120d8ac-b078-4de1-ba23-f2deb8bb4453,"Feel It Boy",2002,37c672cf-e706-4b2d-ab70-7f5b5f3f4415,0d85b9f2-802d-48bb-aa85-6a9668869053,"Beenie Man",""
9d940d79-98f0-4920-a088-e824fa218c83,Album,493090117161,0120d8ac-b078-4de1-ba23-f2deb8bb4453,"Feel It Boy",2002,37c672cf-e706-4b2d-ab70-7f5b5f3f4415,0d85b9f2-802d-48bb-aa85-6a9668869053,"Beenie Man",""
1da9c9d0-1bb2-44c9-9839-d038ee916f8e,Album,451460018835,013153d7-98f0-4b98-ab67-655e1adf59de,"Bzu le roi de la fte",,1266cac4-1bb7-4eee-a2d8-d0f18c32a02c,85495572-8c41-4d3e-8e11-ba9142793adc,"Bzu",""
bebacced-99e7-4480-b71a-6a667ae16300,Album,1226424411417,013153d7-98f0-4b98-ab67-655e1adf59de,"Bzu le roi de la fte",,1266cac4-1bb7-4eee-a2d8-d0f18c32a02c,85495572-8c41-4d3e-8e11-ba9142793adc,"Bzu",""
27e4a46d-9055-4398-bbb0-ed4994899761,Album,119542736090,013153d7-98f0-4b98-ab67-655e1adf59de,"Bzu le roi de la fte",,1266cac4-1bb7-4eee-a2d8-d0f18c32a02c,85495572-8c41-4d3e-8e11-ba9142793adc,"Bzu",""
d73c8a11-1848-4e13-8006-d5d24f2e6f8e,Album,468688653933,013dd67d-9310-4f2d-b361-a88997e9a6e7,"The Great Polka Swindle",2007,5b504518-3d68-4997-9eac-74f33f1938b2,5e23ff6c-4c77-4cb9-8d64-079aa1adcd9e,"Polkaholix",""
b6242995-2c0c-4152-bbe4-11b102f5100a,Album,335103501011,013dd67d-9310-4f2d-b361-a88997e9a6e7,"The Great Polka Swindle",2007,5b504518-3d68-4997-9eac-74f33f1938b2,5e23ff6c-4c77-4cb9-8d64-079aa1adcd9e,"Polkaholix",""
b0c4fca4-696e-494d-8147-cb64dc9a9489,Album,905884284,01436213-5382-4b93-98b7-4d3cc168a8e3,"Mr. Brooks...A Better Tomorrow",,b4a33e1d-264f-4d99-8ed4-068bb090ebac,82705f22-a8ec-499c-8f41-8ee6b47a9459,"Mavado",""
64220c18-c483-470e-879f-fa2aaf6fa957,Album,1173769702444,01436213-5382-4b93-98b7-4d3cc168a8e3,"Mr. Brooks...A Better Tomorrow",,b4a33e1d-264f-4d99-8ed4-068bb090ebac,82705f22-a8ec-499c-8f41-8ee6b47a9459,"Mavado",""
765e01f3-3b3c-43fe-b2e8-4cbc03b6e7f7,Album,1106052330774,01509b20-592a-4f4a-a9db-3928e43b49fc,"Samba Samba",,ed1d2578-0be4-4f23-9ba9-42be96c32d8f,af06ac05-d9ec-4a5d-a637-aa75830f08d8,"Edmundo Ros",""
d6d8f7b6-c89b-414b-be11-39578e777290,Album,1261187018779,01540ec9-e9e2-4d43-8d11-99630de1d537,"S/T",,22237ab3-9d78-4c51-8859-dd9ac9f75f38,e675295a-1efe-4247-aa3b-53b78d0cdffc,"Mudhoney",""
b9ba8a72-8846-4be8-bb83-2c4ffe74ac3b,Album,746101337434,0157799c-db05-4bd1-97ae-313c1dc4608b,"Too Bad You\'re Beautiful",2002,416fd4fb-acb4-4002-bd57-3b916e548fad,a6bfadac-d028-4bda-a5b2-e1468f556569,"From Autumn To Ashes",""
b2762d0f-ea4b-4eec-b954-aba2dbd8a48a,Album,437616782004,0157b085-2879-4647-98fa-b790d733f51f,"Songs For The Wrong",2003,05e561b8-e844-4754-a260-0db18fb6809f,99f0e05e-e63e-4b48-a0a7-039ad3f9fc3d,"Dave Brockie Experience",""
1e46a190-113b-48f7-9a77-fd3c0eb0a6c7,Album,508478183845,0157b085-2879-4647-98fa-b790d733f51f,"Songs For The Wrong",2003,05e561b8-e844-4754-a260-0db18fb6809f,99f0e05e-e63e-4b48-a0a7-039ad3f9fc3d,"Dave Brockie Experience",""
1da9c9d0-1bb2-44c9-9839-d038ee916f8e,Album,494723980747,0157b085-2879-4647-98fa-b790d733f51f,"Songs For The Wrong",2003,05e561b8-e844-4754-a260-0db18fb6809f,99f0e05e-e63e-4b48-a0a7-039ad3f9fc3d,"Dave Brockie Experience",""
3fa1eac5-9e8a-4930-8a20-f09707c0c0a6,Album,1358117906021,015c906d-e4aa-4e3b-8d20-ffccde6abe85,"My Christmas EP!",,17d57da0-c5b6-4ae1-a708-a35366bfdb5d,97d7bb76-6254-42d7-95cf-8fcf94bd831d,"George Huff",""
5dce18a9-b59b-4b97-aab0-4dfcecaf152d,Album,1093535829731,016022a1-ee51-47fb-9b3c-0be80a0f20df,"Stax-Volt Chartbusters Vol.6",,8c0eedac-2e2e-4f86-a03b-0870d0cc60ed,37846227-55fb-444b-9cd7-dc06d5d20714,"Little Milton",""
9f75426f-711c-4893-8538-7434892aa191,Album,578930127294,016022a1-ee51-47fb-9b3c-0be80a0f20df,"Stax-Volt Chartbusters Vol.6",,8c0eedac-2e2e-4f86-a03b-0870d0cc60ed,37846227-55fb-444b-9cd7-dc06d5d20714,"Little Milton",""
bfc55bf6-aedd-4f96-b028-cee2f4b1e554,Album,674281294857,016aa863-429d-4a52-ac55-292fa9d75629,"Rhino Hi-Five: John Sebastian",,682da337-aad1-422e-82e0-764519e6b0c5,95f9b1a1-dc0c-4440-9cd3-225aaba246ee,"John Sebastian",""
fde045e5-1c76-41bd-8fb8-0c2d91255d96,Album,745582650263,016aa863-429d-4a52-ac55-292fa9d75629,"Rhino Hi-Five: John Sebastian",,682da337-aad1-422e-82e0-764519e6b0c5,95f9b1a1-dc0c-4440-9cd3-225aaba246ee,"John Sebastian",""
6eccabec-0799-42bf-b21d-d55286dcf94c,Album,324642250174,01737049-cde5-4ade-8367-d388d657d0a6,"16 Exitos De Los Mejores Trios Mexicanos",,bc7dda28-f0fc-4a6e-98d3-2ca36524eee5,802484e0-90de-4611-9fa4-f5ef0c7727b6,"Los Cisnes",""
5e0a3641-201d-4657-9fcd-01bc409c2919,Album,930070967062,01737049-cde5-4ade-8367-d388d657d0a6,"16 Exitos De Los Mejores Trios Mexicanos",,bc7dda28-f0fc-4a6e-98d3-2ca36524eee5,802484e0-90de-4611-9fa4-f5ef0c7727b6,"Los Cisnes",""
1da9c9d0-1bb2-44c9-9839-d038ee916f8e,Album,807956866045,0173ae4e-1700-4127-8050-6cb2cae8c200,"Tormented",,96a76284-1397-4e6a-a659-cd705afd0611,5c1262e2-cb86-4dc9-8acf-781ff4523192,"Slim Whitman",""
58242abf-8f77-45e7-ad2d-c83b94b3e2cf,Album,24319576339,0175915c-65fe-4e91-8cfb-61d595542009,"Crowbar",,84f89783-6edf-499e-bf0a-6f2a9134e87a,74e3de96-f394-4aaf-b416-4d04c50b8370,"Crowbar",""
d6380d0c-91d3-46d7-b520-87ff19f0b06d,Album,710845324268,01765881-71f0-419f-9855-f4ab9fd13218,"Give Me Convenience or Give Me Death",1979,f6890c78-06d4-4282-adc6-b5ab3e696a62,37c78aeb-d196-42b5-b991-6afb4fc9bc2e,"Dead Kennedys",""
bf85d9e8-5f55-49fb-8868-78c779b3602c,Album,290878163603,01877c54-0642-41d2-982a-bc28ac6aa32b,"Kalkofe liest Asmussen - Lachen ist gesund Vol.1",2008,ef2be033-e64c-4d77-9e2c-8f12b76a9352,8b6d7cc4-4cdd-46be-9019-31f38c11fecb,"Oliver Kalkofe",""
5c9ccad8-0230-4ca9-8896-8a339520afe0,Album,384353263674,01884071-956d-4055-a338-69e600a5a5e7,"Who?What?Why?When?Where?",1984,473d0db2-daa6-4cba-9e03-bdeec91a1dee,34f854d6-76bc-4bca-b7f2-6fe2bb7c85f7,"Sane Band",""
b639bdb9-5333-44d3-abc5-bbd22809ef4e,Album,204855538432,01884071-956d-4055-a338-69e600a5a5e7,"Who?What?Why?When?Where?",1984,473d0db2-daa6-4cba-9e03-bdeec91a1dee,34f854d6-76bc-4bca-b7f2-6fe2bb7c85f7,"Sane Band",""
64e27617-5711-45eb-b0e6-1ac657eda4ed,Album,801486967370,0198a961-ad0a-40f5-ad6a-2266d2ca94f1,"Spank! It up",,65541bc0-197b-4c12-940f-b3141905967c,c6d2724e-4c37-43e7-bd7b-daa70443844a,"Christian Quast",""
d51c0613-1013-4d96-861d-eae69397594c,Album,742294182166,01a65f0f-c948-4a39-99a2-8646934b1565,"Alma De Buxo",,8ea06ad9-7ea3-4df3-bf97-766ed3f289f6,dcf9547a-8512-48c1-89a1-1c15d231a283,"Susana Seivane",""
3fa1eac5-9e8a-4930-8a20-f09707c0c0a6,Album,925655397410,01cc901f-1c92-4501-99a6-ea2e52f09464,"These Days Will Fade",2004,999c828f-b2a8-43fd-804a-9665e109d53e,a82e227c-2262-40b5-a06b-40ef4e5c33ce,"Moments In Grace",""
d6380d0c-91d3-46d7-b520-87ff19f0b06d,Album,1214952022136,01cc901f-1c92-4501-99a6-ea2e52f09464,"These Days Will Fade",2004,999c828f-b2a8-43fd-804a-9665e109d53e,a82e227c-2262-40b5-a06b-40ef4e5c33ce,"Moments In Grace",""
e727609c-95c1-4273-845c-1862b56dc784,Album,581960271514,01cd530e-45fc-4f85-8cdd-da65f3e52d41,"Coming On Strong",2004,9421543b-44cf-4f8f-a0ea-c9ecc49ad5bc,d8915e13-d67a-4aa0-9c0b-1f126af951af,"Hot Chip","http://coverartarchive.org/release/2079f767-51df-45bf-8c56-86faf2f7286e/4645426278-250.jpg"
0ac0abaf-0dec-46ff-858c-1a08ad7096e4,Album,143657895543,01cd530e-45fc-4f85-8cdd-da65f3e52d41,"Coming On Strong",2004,9421543b-44cf-4f8f-a0ea-c9ecc49ad5bc,d8915e13-d67a-4aa0-9c0b-1f126af951af,"Hot Chip","http://coverartarchive.org/release/2079f767-51df-45bf-8c56-86faf2f7286e/4645426278-250.jpg"
13aa2d9c-0594-4f58-a81d-5871a9287b65,Album,13774270094,01cd530e-45fc-4f85-8cdd-da65f3e52d41,"Coming On Strong",2004,9421543b-44cf-4f8f-a0ea-c9ecc49ad5bc,d8915e13-d67a-4aa0-9c0b-1f126af951af,"Hot Chip","http://coverartarchive.org/release/2079f767-51df-45bf-8c56-86faf2f7286e/4645426278-250.jpg"
df08a749-e786-4c97-86c9-65b6a4c27705,Album,396901154766,01d272ca-9793-4e9a-836c-2fd5a6921940,"The Beatles",,6a9bd9c3-15d7-4bda-9f54-b83a29d03d54,07aaebd9-0c37-4a65-80c8-48ae7cc99337,"Dwight Twilley",""
e24983fc-3b37-4d28-9bee-79cc951662cf,Album,506355716363,01ee9e67-83da-4c29-9f12-265654aa8496,"Vintage World N 16 - EPs Collectors \"Yvette Horner And His Accordion",,f16b8569-9c16-499e-b283-753422b6249d,ed8dba19-0521-4cec-b327-e85c7ef94488,"Yvette Horner",""
fde045e5-1c76-41bd-8fb8-0c2d91255d96,Album,660421564678,01f20199-9147-461e-bd81-bb545e3a56c0,"Blues by Jazz Gillum Singing and Playing His Harmonica: With Arbee Stidham and Memphis Slim",,8da3fecd-70e9-40ee-8c9c-75ae97018dae,a32c74a4-4774-4b60-be49-341665450d46,"Jazz Gillum",""
